order_id,store_id,order_date,total_amount,payment_method,customer_count
23495,20,2023-07-29,9819.47,Wallet,248
23496,21,2023-07-29,60982.53,UPI,570
23497,22,2023-07-29,24576.13,Credit Card,227
23498,23,2023-07-29,52738.63,Debit Card,547
23499,24,2023-07-29,19470.12,UPI,225
23500,25,2023-07-29,64855.47,UPI,612
23501,1,2023-07-30,52976.5,UPI,567
23502,2,2023-07-30,46852.62,Credit Card,600
23503,3,2023-07-30,64691.44,Cash,1341
23504,4,2023-07-30,44114.93,Cash,539
23505,5,2023-07-30,19936.96,UPI,267
23506,6,2023-07-30,58139.82,Cash,628
23507,7,2023-07-30,118894.52,Credit Card,1075
23508,8,2023-07-30,68284.43,UPI,610
23509,9,2023-07-30,72968.22,UPI,605
23510,10,2023-07-30,59420.02,Credit Card,571
23511,11,2023-07-30,117083.32,Wallet,1380
23512,12,2023-07-30,65011.02,Cash,694
23513,13,2023-07-30,133105.8,Cash,1330
23514,14,2023-07-30,64292.12,UPI,607
23515,15,2023-07-30,48395.23,UPI,700
23516,16,2023-07-30,94310.56,Debit Card,609
23517,17,2023-07-30,42496.56,UPI,617
23518,18,2023-07-30,32120.51,UPI,260
23519,19,2023-07-30,8228.09,Credit Card,254
23520,20,2023-07-30,13076.25,Cash,274
23521,21,2023-07-30,60354.15,Cash,663
23522,22,2023-07-30,21156.89,Credit Card,280
23523,23,2023-07-30,27016.52,Cash,572
23524,24,2023-07-30,26380.92,UPI,237
23525,25,2023-07-30,56820.17,Cash,676
23526,1,2023-07-31,57632.71,Cash,490
23527,2,2023-07-31,35888.99,UPI,485
23528,3,2023-07-31,107714.7,Cash,951
23529,4,2023-07-31,42596.4,UPI,447
23530,5,2023-07-31,21452.35,UPI,175
23531,6,2023-07-31,32707.71,Cash,459
23532,7,2023-07-31,95823.57,UPI,786
23533,8,2023-07-31,20731.71,UPI,512
23534,9,2023-07-31,21735.62,Cash,413
23535,10,2023-07-31,41411.1,Cash,404
23536,11,2023-07-31,63505.39,UPI,863
23537,12,2023-07-31,37849.28,Cash,405
23538,13,2023-07-31,129668.13,Cash,969
23539,14,2023-07-31,47757.03,Debit Card,407
23540,15,2023-07-31,41936.48,Credit Card,507
23541,16,2023-07-31,34304.66,UPI,491
23542,17,2023-07-31,35773.76,Debit Card,399
23543,18,2023-07-31,12678.02,Cash,197
23544,19,2023-07-31,14639.5,Cash,207
23545,20,2023-07-31,16044.45,UPI,181
23546,21,2023-07-31,39041.08,Cash,494
23547,22,2023-07-31,14181.26,UPI,166
23548,23,2023-07-31,40632.89,UPI,519
23549,24,2023-07-31,16284.14,Debit Card,165
23550,25,2023-07-31,23024.11,Cash,392
23551,1,2023-08-01,29028.3,Wallet,498
23552,2,2023-08-01,44787.98,Cash,651
23553,3,2023-08-01,61077.43,UPI,1130
23554,4,2023-08-01,36716.19,UPI,538
23555,5,2023-08-01,11267.57,Cash,261
23556,6,2023-08-01,66673.36,Debit Card,573
23557,7,2023-08-01,97718.23,UPI,1267
23558,8,2023-08-01,52159.91,Cash,628
23559,9,2023-08-01,56295.98,UPI,566
23560,10,2023-08-01,60183.33,UPI,486
23561,11,2023-08-01,116426.05,UPI,1003
23562,12,2023-08-01,62953.95,Cash,623
23563,13,2023-08-01,89058.85,UPI,1016
23564,14,2023-08-01,34656.95,Cash,488
23565,15,2023-08-01,66812.66,Cash,558
23566,16,2023-08-01,25072.93,Cash,521
23567,17,2023-08-01,26110.17,UPI,557
23568,18,2023-08-01,18189.3,Cash,237
23569,19,2023-08-01,27590.78,Cash,238
23570,20,2023-08-01,18153.44,Debit Card,231
23571,21,2023-08-01,35075.2,UPI,537
23572,22,2023-08-01,17053.27,Cash,260
23573,23,2023-08-01,40921.5,UPI,527
23574,24,2023-08-01,21142.57,Credit Card,259
23575,25,2023-08-01,28077.26,Credit Card,636
23576,1,2023-08-02,34112.99,UPI,508
23577,2,2023-08-02,83564.27,Cash,600
23578,3,2023-08-02,89971.11,UPI,1050
23579,4,2023-08-02,54520.86,Cash,529
23580,5,2023-08-02,13126.7,Cash,215
23581,6,2023-08-02,56035.32,Credit Card,593
23582,7,2023-08-02,58613.06,UPI,1254
23583,8,2023-08-02,70563.76,Credit Card,496
23584,9,2023-08-02,54427.07,Credit Card,626
23585,10,2023-08-02,58833.0,Debit Card,535
23586,11,2023-08-02,91531.29,Credit Card,1067
23587,12,2023-08-02,74775.63,UPI,490
23588,13,2023-08-02,125478.06,Credit Card,1067
23589,14,2023-08-02,59976.06,Cash,515
23590,15,2023-08-02,47243.97,Cash,555
23591,16,2023-08-02,52927.13,Debit Card,615
23592,17,2023-08-02,83163.04,Debit Card,499
23593,18,2023-08-02,21599.04,UPI,234
23594,19,2023-08-02,19057.45,UPI,201
23595,20,2023-08-02,21635.06,UPI,237
23596,21,2023-08-02,75142.21,Cash,525
23597,22,2023-08-02,16692.56,Credit Card,225
23598,23,2023-08-02,49152.86,Credit Card,575
23599,24,2023-08-02,9887.17,Cash,246
23600,25,2023-08-02,29039.68,UPI,540
23601,1,2023-08-03,55772.26,Credit Card,499
23602,2,2023-08-03,34590.52,UPI,506
23603,3,2023-08-03,39202.39,Cash,1301
23604,4,2023-08-03,56837.83,UPI,590
23605,5,2023-08-03,13233.81,Credit Card,252
23606,6,2023-08-03,42905.77,UPI,532
23607,7,2023-08-03,48643.44,Debit Card,981
23608,8,2023-08-03,51520.04,Debit Card,554
23609,9,2023-08-03,32920.84,Debit Card,500
23610,10,2023-08-03,38775.31,Cash,563
23611,11,2023-08-03,85089.62,UPI,1040
23612,12,2023-08-03,60862.97,Cash,630
23613,13,2023-08-03,124905.79,UPI,1266
23614,14,2023-08-03,49965.76,Wallet,623
23615,15,2023-08-03,57601.44,Credit Card,493
23616,16,2023-08-03,24718.49,Credit Card,528
23617,17,2023-08-03,70459.19,Cash,500
23618,18,2023-08-03,9251.72,Cash,201
23619,19,2023-08-03,11380.68,Debit Card,225
23620,20,2023-08-03,11324.93,UPI,204
23621,21,2023-08-03,42607.89,Cash,638
23622,22,2023-08-03,15606.31,Credit Card,208
23623,23,2023-08-03,61845.19,UPI,622
23624,24,2023-08-03,21187.78,Cash,258
23625,25,2023-08-03,55187.56,Debit Card,484
23626,1,2023-08-04,80723.09,Credit Card,618
23627,2,2023-08-04,29400.01,Credit Card,712
23628,3,2023-08-04,82513.91,Credit Card,1284
23629,4,2023-08-04,50993.34,Cash,581
23630,5,2023-08-04,7843.83,Cash,245
23631,6,2023-08-04,68722.49,Cash,643
23632,7,2023-08-04,83575.62,UPI,1240
23633,8,2023-08-04,51329.76,Credit Card,642
23634,9,2023-08-04,44967.96,Cash,590
23635,10,2023-08-04,61455.68,Cash,692
23636,11,2023-08-04,81146.51,Cash,1417
23637,12,2023-08-04,19325.5,UPI,674
23638,13,2023-08-04,149376.79,UPI,1219
23639,14,2023-08-04,69166.6,Cash,692
23640,15,2023-08-04,18706.37,UPI,546
23641,16,2023-08-04,32511.6,Cash,691
23642,17,2023-08-04,80047.44,Cash,642
23643,18,2023-08-04,21442.64,Cash,229
23644,19,2023-08-04,20186.16,UPI,269
23645,20,2023-08-04,32173.35,UPI,247
23646,21,2023-08-04,63299.94,Credit Card,665
23647,22,2023-08-04,22842.27,Cash,241
23648,23,2023-08-04,65363.2,Credit Card,689
23649,24,2023-08-04,20762.98,UPI,281
23650,25,2023-08-04,39621.67,UPI,624
23651,1,2023-08-05,61715.11,UPI,710
23652,2,2023-08-05,28678.72,UPI,769
23653,3,2023-08-05,94869.06,Debit Card,1634
23654,4,2023-08-05,69806.65,UPI,794
23655,5,2023-08-05,30414.68,Wallet,304
23656,6,2023-08-05,90993.3,Cash,705
23657,7,2023-08-05,181833.61,Debit Card,1386
23658,8,2023-08-05,99399.3,UPI,698
23659,9,2023-08-05,92988.55,Cash,675
23660,10,2023-08-05,46452.48,Cash,788
23661,11,2023-08-05,206628.68,UPI,1503
23662,12,2023-08-05,99227.66,Cash,854
23663,13,2023-08-05,105514.26,Debit Card,1580
23664,14,2023-08-05,63517.21,Credit Card,776
23665,15,2023-08-05,88310.61,Debit Card,694
23666,16,2023-08-05,68712.96,UPI,789
23667,17,2023-08-05,89155.16,Cash,783
23668,18,2023-08-05,19968.5,UPI,296
23669,19,2023-08-05,30188.49,Cash,288
23670,20,2023-08-05,29382.54,Credit Card,324
23671,21,2023-08-05,54115.68,Wallet,686
23672,22,2023-08-05,44858.71,Debit Card,327
23673,23,2023-08-05,59186.91,Cash,697
23674,24,2023-08-05,26529.76,Cash,313
23675,25,2023-08-05,59461.07,UPI,871
23676,1,2023-08-06,46731.13,UPI,745
23677,2,2023-08-06,49561.79,UPI,698
23678,3,2023-08-06,101196.55,Debit Card,1236
23679,4,2023-08-06,51730.89,UPI,760
23680,5,2023-08-06,24248.03,UPI,290
23681,6,2023-08-06,78340.15,Cash,636
23682,7,2023-08-06,187874.84,Credit Card,1479
23683,8,2023-08-06,76731.51,UPI,679
23684,9,2023-08-06,97387.64,UPI,745
23685,10,2023-08-06,59073.1,UPI,704
23686,11,2023-08-06,125303.19,Cash,1317
23687,12,2023-08-06,44074.48,Cash,652
23688,13,2023-08-06,234616.85,Debit Card,1253
23689,14,2023-08-06,69913.2,UPI,682
23690,15,2023-08-06,63740.65,Credit Card,740
23691,16,2023-08-06,54741.78,Debit Card,624
23692,17,2023-08-06,29378.82,UPI,591
23693,18,2023-08-06,23063.93,Cash,261
23694,19,2023-08-06,14263.02,UPI,252
23695,20,2023-08-06,13833.13,Cash,266
23696,21,2023-08-06,75773.77,UPI,728
23697,22,2023-08-06,26948.95,Debit Card,303
23698,23,2023-08-06,35977.46,UPI,698
23699,24,2023-08-06,31361.19,Wallet,290
23700,25,2023-08-06,94587.41,Debit Card,598
23701,1,2023-08-07,36337.04,UPI,705
23702,2,2023-08-07,52599.02,Cash,633
23703,3,2023-08-07,112834.51,Debit Card,1368
23704,4,2023-08-07,71987.35,Credit Card,614
23705,5,2023-08-07,20385.24,Cash,297
23706,6,2023-08-07,65105.63,Cash,594
23707,7,2023-08-07,71324.46,Credit Card,1350
23708,8,2023-08-07,49290.76,Cash,650
23709,9,2023-08-07,59688.8,UPI,584
23710,10,2023-08-07,44315.16,Cash,720
23711,11,2023-08-07,69911.07,UPI,1207
23712,12,2023-08-07,45917.09,Cash,705
23713,13,2023-08-07,122485.85,UPI,1368
23714,14,2023-08-07,72939.45,UPI,610
23715,15,2023-08-07,71365.06,Debit Card,721
23716,16,2023-08-07,59904.1,Cash,660
23717,17,2023-08-07,62590.4,UPI,636
23718,18,2023-08-07,33940.23,Wallet,269
23719,19,2023-08-07,36057.57,UPI,283
23720,20,2023-08-07,24876.59,Cash,236
23721,21,2023-08-07,17619.48,Cash,671
23722,22,2023-08-07,24761.96,UPI,286
23723,23,2023-08-07,71352.95,UPI,640
23724,24,2023-08-07,22171.23,UPI,241
23725,25,2023-08-07,68650.87,Credit Card,640
23726,1,2023-08-08,41445.36,Cash,475
23727,2,2023-08-08,36920.24,UPI,455
23728,3,2023-08-08,100861.03,Wallet,1042
23729,4,2023-08-08,56104.1,UPI,421
23730,5,2023-08-08,12182.32,Cash,199
23731,6,2023-08-08,45531.51,UPI,438
23732,7,2023-08-08,45889.14,UPI,951
23733,8,2023-08-08,55488.6,Cash,483
23734,9,2023-08-08,55108.89,Cash,450
23735,10,2023-08-08,48250.28,UPI,483
23736,11,2023-08-08,75065.94,UPI,956
23737,12,2023-08-08,42374.79,UPI,436
23738,13,2023-08-08,87996.58,Cash,859
23739,14,2023-08-08,33970.67,UPI,472
23740,15,2023-08-08,55800.35,Cash,550
23741,16,2023-08-08,20258.28,Debit Card,483
23742,17,2023-08-08,44750.65,Cash,552
23743,18,2023-08-08,16640.25,UPI,188
23744,19,2023-08-08,16149.45,Credit Card,218
23745,20,2023-08-08,22711.66,Debit Card,188
23746,21,2023-08-08,25007.35,Cash,479
23747,22,2023-08-08,19251.84,Cash,180
23748,23,2023-08-08,41175.98,Credit Card,484
23749,24,2023-08-08,21824.75,UPI,169
23750,25,2023-08-08,36131.59,UPI,459
23751,1,2023-08-09,44151.08,UPI,452
23752,2,2023-08-09,16449.42,Credit Card,473
23753,3,2023-08-09,104230.25,Cash,1134
23754,4,2023-08-09,56902.37,UPI,492
23755,5,2023-08-09,15120.43,UPI,219
23756,6,2023-08-09,31147.72,UPI,458
23757,7,2023-08-09,45314.16,Cash,1094
23758,8,2023-08-09,29563.02,Wallet,495
23759,9,2023-08-09,21254.41,Credit Card,520
23760,10,2023-08-09,69928.66,Debit Card,527
23761,11,2023-08-09,155231.89,UPI,857
23762,12,2023-08-09,32528.92,Wallet,520
23763,13,2023-08-09,42585.39,Cash,933
23764,14,2023-08-09,63290.64,Debit Card,455
23765,15,2023-08-09,39561.33,UPI,439
23766,16,2023-08-09,30595.08,UPI,434
23767,17,2023-08-09,53679.99,UPI,468
23768,18,2023-08-09,22797.78,UPI,207
23769,19,2023-08-09,12369.32,Debit Card,188
23770,20,2023-08-09,22186.52,Credit Card,214
23771,21,2023-08-09,38616.9,Credit Card,511
23772,22,2023-08-09,18104.43,Cash,217
23773,23,2023-08-09,68514.48,UPI,431
23774,24,2023-08-09,17932.08,Cash,198
23775,25,2023-08-09,15707.29,Credit Card,510
23776,1,2023-08-10,70243.41,UPI,543
23777,2,2023-08-10,21199.95,Cash,565
23778,3,2023-08-10,140798.33,Debit Card,981
23779,4,2023-08-10,26214.56,UPI,539
23780,5,2023-08-10,16720.48,UPI,193
23781,6,2023-08-10,44397.59,UPI,554
23782,7,2023-08-10,36988.81,Cash,920
23783,8,2023-08-10,61046.43,Wallet,446
23784,9,2023-08-10,15957.55,UPI,447
23785,10,2023-08-10,41027.0,UPI,478
23786,11,2023-08-10,71224.0,Cash,861
23787,12,2023-08-10,52432.06,Credit Card,558
23788,13,2023-08-10,117616.15,UPI,1082
23789,14,2023-08-10,60227.91,Cash,503
23790,15,2023-08-10,56194.52,UPI,505
23791,16,2023-08-10,29052.61,Credit Card,513
23792,17,2023-08-10,55261.86,Debit Card,530
23793,18,2023-08-10,11615.9,UPI,170
23794,19,2023-08-10,13653.3,Debit Card,208
23795,20,2023-08-10,19708.51,Credit Card,220
23796,21,2023-08-10,34860.99,UPI,544
23797,22,2023-08-10,21411.66,UPI,211
23798,23,2023-08-10,38221.43,UPI,524
23799,24,2023-08-10,14568.69,Cash,180
23800,25,2023-08-10,49921.12,UPI,526
23801,1,2023-08-11,55337.29,UPI,527
23802,2,2023-08-11,54299.73,Credit Card,573
23803,3,2023-08-11,41492.5,Credit Card,1184
23804,4,2023-08-11,63339.64,Cash,472
23805,5,2023-08-11,26397.71,Credit Card,185
23806,6,2023-08-11,58367.63,Cash,592
23807,7,2023-08-11,65218.09,Wallet,1178
23808,8,2023-08-11,38660.27,UPI,600
23809,9,2023-08-11,50040.6,UPI,599
23810,10,2023-08-11,31636.54,Cash,487
23811,11,2023-08-11,109317.1,Cash,1229
23812,12,2023-08-11,42224.41,UPI,607
23813,13,2023-08-11,99798.93,Wallet,1117
23814,14,2023-08-11,48087.02,UPI,466
23815,15,2023-08-11,47612.9,Credit Card,489
23816,16,2023-08-11,61246.28,Cash,562
23817,17,2023-08-11,23245.37,UPI,601
23818,18,2023-08-11,7794.84,Cash,232
23819,19,2023-08-11,23380.64,UPI,245
23820,20,2023-08-11,14454.78,Debit Card,226
23821,21,2023-08-11,36926.44,UPI,586
23822,22,2023-08-11,23135.33,Cash,231
23823,23,2023-08-11,71957.95,Wallet,570
23824,24,2023-08-11,12237.72,Cash,233
23825,25,2023-08-11,30070.79,Wallet,537
23826,1,2023-08-12,51113.8,Credit Card,669
23827,2,2023-08-12,38564.35,Debit Card,616
23828,3,2023-08-12,48900.28,UPI,1357
23829,4,2023-08-12,44626.09,UPI,671
23830,5,2023-08-12,18342.84,UPI,232
23831,6,2023-08-12,69933.22,Debit Card,697
23832,7,2023-08-12,199853.66,Cash,1515
23833,8,2023-08-12,54548.99,Cash,637
23834,9,2023-08-12,37532.13,UPI,656
23835,10,2023-08-12,45001.83,Debit Card,730
23836,11,2023-08-12,121783.82,Cash,1210
23837,12,2023-08-12,55880.14,Cash,697
23838,13,2023-08-12,139297.77,UPI,1309
23839,14,2023-08-12,76742.31,Debit Card,648
23840,15,2023-08-12,62773.28,Cash,680
23841,16,2023-08-12,59912.23,Debit Card,704
23842,17,2023-08-12,44644.83,Debit Card,678
23843,18,2023-08-12,22900.36,Cash,296
23844,19,2023-08-12,18402.86,Wallet,270
23845,20,2023-08-12,22925.05,Debit Card,248
23846,21,2023-08-12,57376.35,UPI,684
23847,22,2023-08-12,30631.2,Cash,227
23848,23,2023-08-12,39452.96,UPI,711
23849,24,2023-08-12,28579.2,Credit Card,303
23850,25,2023-08-12,36663.31,Cash,575
23851,1,2023-08-13,60540.73,UPI,737
23852,2,2023-08-13,59408.7,Cash,712
23853,3,2023-08-13,114648.29,Cash,1335
23854,4,2023-08-13,44577.93,Wallet,594
23855,5,2023-08-13,15394.64,UPI,258
23856,6,2023-08-13,70500.33,Cash,623
23857,7,2023-08-13,173392.53,UPI,1265
23858,8,2023-08-13,61190.24,Cash,743
23859,9,2023-08-13,40236.26,UPI,654
23860,10,2023-08-13,79792.9,Debit Card,572
23861,11,2023-08-13,121406.97,Cash,1378
23862,12,2023-08-13,73111.71,UPI,756
23863,13,2023-08-13,88619.85,UPI,1236
23864,14,2023-08-13,87628.62,UPI,747
23865,15,2023-08-13,75054.39,Debit Card,727
23866,16,2023-08-13,52858.9,Cash,686
23867,17,2023-08-13,51342.84,UPI,676
23868,18,2023-08-13,15823.59,UPI,231
23869,19,2023-08-13,28333.77,Cash,255
23870,20,2023-08-13,17697.85,Cash,276
23871,21,2023-08-13,62680.33,Debit Card,744
23872,22,2023-08-13,21518.79,Credit Card,230
23873,23,2023-08-13,87538.96,UPI,617
23874,24,2023-08-13,17066.76,Cash,302
23875,25,2023-08-13,67224.06,Cash,720
23876,1,2023-08-14,28830.67,Cash,553
23877,2,2023-08-14,40834.66,Debit Card,473
23878,3,2023-08-14,85608.35,Wallet,1048
23879,4,2023-08-14,31551.09,Cash,559
23880,5,2023-08-14,19601.68,UPI,214
23881,6,2023-08-14,64188.54,UPI,543
23882,7,2023-08-14,69162.33,Credit Card,910
23883,8,2023-08-14,40859.49,UPI,527
23884,9,2023-08-14,55794.45,UPI,553
23885,10,2023-08-14,23553.7,Cash,518
23886,11,2023-08-14,112283.74,Credit Card,873
23887,12,2023-08-14,46068.24,Cash,466
23888,13,2023-08-14,150393.74,Wallet,933
23889,14,2023-08-14,35527.45,UPI,461
23890,15,2023-08-14,52100.35,UPI,556
23891,16,2023-08-14,14748.41,Credit Card,440
23892,17,2023-08-14,39956.86,UPI,471
23893,18,2023-08-14,14966.24,Cash,225
23894,19,2023-08-14,17838.91,Cash,173
23895,20,2023-08-14,23231.69,Cash,219
23896,21,2023-08-14,61187.18,Credit Card,507
23897,22,2023-08-14,17865.27,UPI,189
23898,23,2023-08-14,31502.01,Cash,505
23899,24,2023-08-14,16209.1,UPI,218
23900,25,2023-08-14,49701.39,Cash,554
23901,1,2023-08-15,72723.87,Wallet,475
23902,2,2023-08-15,49086.38,UPI,558
23903,3,2023-08-15,86468.91,Cash,981
23904,4,2023-08-15,29214.52,UPI,469
23905,5,2023-08-15,15866.2,Cash,207
23906,6,2023-08-15,49102.44,Credit Card,511
23907,7,2023-08-15,83780.62,Credit Card,877
23908,8,2023-08-15,56633.61,UPI,539
23909,9,2023-08-15,37434.12,Cash,518
23910,10,2023-08-15,18165.38,Credit Card,531
23911,11,2023-08-15,46025.56,UPI,877
23912,12,2023-08-15,39716.53,Cash,434
23913,13,2023-08-15,156290.36,Wallet,860
23914,14,2023-08-15,24794.66,Credit Card,535
23915,15,2023-08-15,49615.89,Credit Card,463
23916,16,2023-08-15,28709.69,UPI,440
23917,17,2023-08-15,74628.36,UPI,497
23918,18,2023-08-15,20949.25,UPI,220
23919,19,2023-08-15,15927.03,Cash,168
23920,20,2023-08-15,19260.58,Cash,198
23921,21,2023-08-15,34975.41,Credit Card,524
23922,22,2023-08-15,14284.64,UPI,212
23923,23,2023-08-15,67243.33,Debit Card,549
23924,24,2023-08-15,8301.5,Cash,210
23925,25,2023-08-15,49664.81,UPI,439
23926,1,2023-08-16,40398.98,Debit Card,478
23927,2,2023-08-16,49870.26,Credit Card,556
23928,3,2023-08-16,103738.21,UPI,956
23929,4,2023-08-16,34786.11,Debit Card,559
23930,5,2023-08-16,11339.86,Cash,209
23931,6,2023-08-16,47956.47,Cash,421
23932,7,2023-08-16,75042.0,UPI,1010
23933,8,2023-08-16,48360.64,UPI,526
23934,9,2023-08-16,50923.25,Cash,567
23935,10,2023-08-16,51615.49,Cash,509
23936,11,2023-08-16,114924.99,Cash,887
23937,12,2023-08-16,57558.17,Credit Card,501
23938,13,2023-08-16,57049.8,UPI,1078
23939,14,2023-08-16,36134.57,Cash,471
23940,15,2023-08-16,43798.92,Debit Card,474
23941,16,2023-08-16,25372.81,Cash,431
23942,17,2023-08-16,74472.32,Cash,457
23943,18,2023-08-16,18045.3,UPI,207
23944,19,2023-08-16,24189.05,UPI,204
23945,20,2023-08-16,14033.25,UPI,183
23946,21,2023-08-16,31916.77,UPI,549
23947,22,2023-08-16,17959.95,UPI,211
23948,23,2023-08-16,40505.61,UPI,544
23949,24,2023-08-16,16722.04,Cash,176
23950,25,2023-08-16,50268.49,Cash,491
23951,1,2023-08-17,48520.18,Cash,529
23952,2,2023-08-17,43637.0,Wallet,506
23953,3,2023-08-17,45557.52,UPI,1053
23954,4,2023-08-17,61705.71,UPI,423
23955,5,2023-08-17,13228.6,Credit Card,211
23956,6,2023-08-17,49083.25,Cash,558
23957,7,2023-08-17,52648.86,Credit Card,909
23958,8,2023-08-17,20615.03,Credit Card,550
23959,9,2023-08-17,55591.17,Cash,549
23960,10,2023-08-17,27075.78,Cash,499
23961,11,2023-08-17,65375.71,UPI,1046
23962,12,2023-08-17,67704.36,UPI,561
23963,13,2023-08-17,76712.33,Cash,855
23964,14,2023-08-17,49757.72,Cash,556
23965,15,2023-08-17,24326.54,UPI,439
23966,16,2023-08-17,40813.02,Cash,549
23967,17,2023-08-17,45419.2,Credit Card,466
23968,18,2023-08-17,22561.15,UPI,210
23969,19,2023-08-17,13908.52,UPI,209
23970,20,2023-08-17,29244.77,Credit Card,204
23971,21,2023-08-17,32549.18,UPI,557
23972,22,2023-08-17,26040.04,Credit Card,170
23973,23,2023-08-17,31027.88,Debit Card,506
23974,24,2023-08-17,9107.12,Cash,201
23975,25,2023-08-17,37416.99,Credit Card,502
23976,1,2023-08-18,66954.6,UPI,591
23977,2,2023-08-18,41639.6,UPI,496
23978,3,2023-08-18,85785.34,UPI,960
23979,4,2023-08-18,44824.31,UPI,548
23980,5,2023-08-18,17284.01,UPI,241
23981,6,2023-08-18,60950.21,Cash,597
23982,7,2023-08-18,43903.96,Cash,1059
23983,8,2023-08-18,67466.11,UPI,571
23984,9,2023-08-18,27879.52,UPI,501
23985,10,2023-08-18,38630.81,Credit Card,469
23986,11,2023-08-18,139616.16,UPI,1201
23987,12,2023-08-18,27965.44,UPI,591
23988,13,2023-08-18,122396.62,UPI,1198
23989,14,2023-08-18,55425.34,Debit Card,615
23990,15,2023-08-18,66053.9,Cash,511
23991,16,2023-08-18,55937.87,UPI,539
23992,17,2023-08-18,25450.39,UPI,479
23993,18,2023-08-18,16782.28,UPI,246
23994,19,2023-08-18,18731.7,UPI,202
23995,20,2023-08-18,16075.2,UPI,234
23996,21,2023-08-18,63220.92,Wallet,601
23997,22,2023-08-18,9056.87,Cash,205
23998,23,2023-08-18,61532.52,UPI,607
23999,24,2023-08-18,26649.52,UPI,234
24000,25,2023-08-18,66020.93,Cash,515
24001,1,2023-08-19,44482.25,Cash,597
24002,2,2023-08-19,74149.68,UPI,758
24003,3,2023-08-19,116339.72,Cash,1382
24004,4,2023-08-19,34443.7,Cash,609
24005,5,2023-08-19,23872.76,Cash,270
24006,6,2023-08-19,27948.73,Cash,572
24007,7,2023-08-19,119713.78,Cash,1234
24008,8,2023-08-19,51021.37,UPI,591
24009,9,2023-08-19,59605.2,UPI,680
24010,10,2023-08-19,31550.61,Credit Card,640
24011,11,2023-08-19,87214.57,Cash,1479
24012,12,2023-08-19,30815.91,Cash,615
24013,13,2023-08-19,142765.44,UPI,1459
24014,14,2023-08-19,115731.08,UPI,734
24015,15,2023-08-19,57298.64,UPI,707
24016,16,2023-08-19,39174.96,Credit Card,592
24017,17,2023-08-19,64919.36,UPI,602
24018,18,2023-08-19,11358.48,UPI,234
24019,19,2023-08-19,37700.29,UPI,296
24020,20,2023-08-19,24526.92,Cash,270
24021,21,2023-08-19,32302.09,Credit Card,608
24022,22,2023-08-19,23926.47,Credit Card,291
24023,23,2023-08-19,67856.11,Debit Card,751
24024,24,2023-08-19,20734.84,Cash,305
24025,25,2023-08-19,19813.89,Wallet,763
24026,1,2023-08-20,86093.76,Cash,619
24027,2,2023-08-20,53085.67,Credit Card,713
24028,3,2023-08-20,157006.48,UPI,1402
24029,4,2023-08-20,59158.64,Cash,641
24030,5,2023-08-20,26297.3,UPI,266
24031,6,2023-08-20,20348.22,Debit Card,673
24032,7,2023-08-20,88193.67,Credit Card,1477
24033,8,2023-08-20,53763.64,UPI,601
24034,9,2023-08-20,50145.84,UPI,682
24035,10,2023-08-20,26810.58,Cash,640
24036,11,2023-08-20,88674.18,Cash,1222
24037,12,2023-08-20,74908.37,UPI,735
24038,13,2023-08-20,63130.93,Credit Card,1171
24039,14,2023-08-20,54011.26,UPI,725
24040,15,2023-08-20,68466.86,Cash,743
24041,16,2023-08-20,51217.07,Credit Card,624
24042,17,2023-08-20,72217.72,Cash,767
24043,18,2023-08-20,11497.77,UPI,258
24044,19,2023-08-20,21313.55,Cash,241
24045,20,2023-08-20,13737.44,UPI,244
24046,21,2023-08-20,55529.74,Credit Card,588
24047,22,2023-08-20,24809.73,UPI,292
24048,23,2023-08-20,77232.01,Debit Card,758
24049,24,2023-08-20,23944.01,Credit Card,256
24050,25,2023-08-20,70627.32,UPI,739
24051,1,2023-08-21,37100.23,Debit Card,457
24052,2,2023-08-21,30424.36,Credit Card,488
24053,3,2023-08-21,100810.43,UPI,1031
24054,4,2023-08-21,39335.37,Credit Card,500
24055,5,2023-08-21,13118.62,Cash,220
24056,6,2023-08-21,46354.55,UPI,528
24057,7,2023-08-21,76667.46,Cash,1038
24058,8,2023-08-21,39248.12,Cash,529
24059,9,2023-08-21,45177.43,UPI,470
24060,10,2023-08-21,46125.41,Cash,482
24061,11,2023-08-21,34017.46,Cash,1078
24062,12,2023-08-21,28151.51,UPI,479
24063,13,2023-08-21,68548.53,UPI,1071
24064,14,2023-08-21,51331.69,UPI,491
24065,15,2023-08-21,16915.74,Credit Card,518
24066,16,2023-08-21,24851.71,UPI,471
24067,17,2023-08-21,58754.69,UPI,457
24068,18,2023-08-21,14033.98,Debit Card,169
24069,19,2023-08-21,11154.92,Debit Card,220
24070,20,2023-08-21,30411.68,Cash,212
24071,21,2023-08-21,47745.8,Cash,506
24072,22,2023-08-21,7854.34,UPI,188
24073,23,2023-08-21,30124.0,Credit Card,427
24074,24,2023-08-21,13564.73,Cash,176
24075,25,2023-08-21,50033.58,Cash,477
24076,1,2023-08-22,56440.18,Debit Card,549
24077,2,2023-08-22,39068.94,Debit Card,433
24078,3,2023-08-22,146902.58,Cash,908
24079,4,2023-08-22,46894.89,Cash,482
24080,5,2023-08-22,19858.11,UPI,197
24081,6,2023-08-22,23788.84,Cash,457
24082,7,2023-08-22,95697.45,UPI,911
24083,8,2023-08-22,36044.09,Credit Card,551
24084,9,2023-08-22,40015.41,Debit Card,512
