po_item_id,po_id,product_id,quantity,purchase_price
13049,13049,79,1282,69.27
13050,13050,94,1912,44.46
13051,13051,67,1082,17.77
13052,13052,148,609,113.54
13053,13053,13,588,18.61
13054,13054,178,126,353.84
13055,13055,28,602,34.63
13056,13056,109,1093,243.71
13057,13057,187,321,15.92
13058,13058,49,805,86.8
13059,13059,112,471,81.22
13060,13060,145,789,55.47
13061,13061,31,859,66.95
13062,13062,46,784,85.72
13063,13063,1,1721,55.17
13064,13064,37,768,39.98
13065,13065,124,763,42.87
13066,13066,16,3722,13.43
13067,13067,124,760,42.87
13068,13068,82,2807,24.78
13069,13069,79,1319,69.27
13070,13070,94,1964,44.46
13071,13071,67,1116,17.77
13072,13072,13,611,18.61
13073,13073,178,126,353.84
13074,13074,28,620,34.63
13075,13075,109,1093,243.71
13076,13076,187,328,15.92
13077,13077,49,805,86.8
13078,13078,112,471,81.22
13079,13079,145,789,55.47
13080,13080,31,889,66.95
13081,13081,1,1721,55.17
13082,13082,37,768,39.98
13083,13083,124,763,42.87
13084,13084,16,3722,13.43
13085,13085,124,760,42.87
13086,13086,82,2881,24.78
13087,13087,79,1319,69.27
13088,13088,94,1964,44.46
13089,13089,67,1116,17.77
13090,13090,13,623,18.61
13091,13091,178,126,353.84
13092,13092,28,620,34.63
13093,13093,187,328,15.92
13094,13094,49,805,86.8
13095,13095,112,488,81.22
13096,13096,145,810,55.47
13097,13097,25,3594,44.76
13098,13098,31,928,66.95
13099,13099,157,513,63.44
13100,13100,37,768,39.98
13101,13101,82,2881,24.78
13102,13102,79,1319,69.27
13103,13103,67,1116,17.77
13104,13104,13,623,18.61
13105,13105,178,126,353.84
13106,13106,28,620,34.63
13107,13107,16,578,13.43
13108,13108,49,805,86.8
13109,13109,112,488,81.22
13110,13110,145,810,55.47
13111,13111,25,3594,44.76
13112,13112,31,928,66.95
13113,13113,157,513,63.44
13114,13114,130,850,78.85
13115,13115,37,788,39.98
13116,13116,139,2150,24.64
13117,13117,82,2881,24.78
13118,13118,79,1357,69.27
13119,13119,175,275,165.47
13120,13120,67,1116,17.77
13121,13121,13,623,18.61
13122,13122,16,578,13.43
13123,13123,112,498,81.22
13124,13124,31,928,66.95
13125,13125,157,513,63.44
13126,13126,130,850,78.85
13127,13127,37,788,39.98
13128,13128,139,2150,24.64
13129,13129,82,2881,24.78
13130,13130,175,275,165.47
13131,13131,67,1116,17.77
13132,13132,13,623,18.61
13133,13133,16,601,13.43
13134,13134,157,526,63.44
13135,13135,130,850,78.85
13136,13136,37,788,39.98
13137,13137,139,2150,24.64
13138,13138,88,1574,13.61
13139,13139,175,275,165.47
13140,13140,34,311,43.5
13141,13141,37,761,39.98
13142,13142,16,601,13.43
13143,13143,49,308,86.8
13144,13144,49,788,86.8
13145,13145,130,850,78.85
13146,13146,139,2216,24.64
13147,13147,88,1574,13.61
13148,13148,43,1534,155.95
13149,13149,91,1868,55.77
13150,13150,175,289,165.47
13151,13151,34,311,43.5
13152,13152,37,761,39.98
13153,13153,49,777,86.8
13154,13154,16,601,13.43
13155,13155,49,308,86.8
13156,13156,49,788,86.8
13157,13157,130,879,78.85
13158,13158,139,2277,24.64
13159,13159,88,1574,13.61
13160,13160,43,1534,155.95
13161,13161,91,1868,55.77
13162,13162,175,289,165.47
13163,13163,34,322,43.5
13164,13164,37,761,39.98
13165,13165,49,777,86.8
13166,13166,70,1079,34.87
13167,13167,49,308,86.8
13168,13168,49,788,86.8
13169,13169,25,7718,44.76
13170,13170,139,2277,24.64
13171,13171,88,1609,13.61
13172,13172,43,1569,155.95
13173,13173,91,1868,55.77
13174,13174,34,329,43.5
13175,13175,148,230,113.54
13176,13176,37,761,39.98
13177,13177,49,793,86.8
13178,13178,145,766,55.47
13179,13179,70,1079,34.87
13180,13180,49,308,86.8
13181,13181,49,788,86.8
13182,13182,25,7718,44.76
13183,13183,139,2277,24.64
13184,13184,88,1609,13.61
13185,13185,43,1618,155.95
13186,13186,187,580,15.92
13187,13187,91,1868,55.77
13188,13188,133,380,52.43
13189,13189,34,329,43.5
13190,13190,148,230,113.54
13191,13191,37,761,39.98
13192,13192,49,793,86.8
13193,13193,145,766,55.47
13194,13194,70,1079,34.87
13195,13195,49,308,86.8
13196,13196,49,798,86.8
13197,13197,133,155,52.43
13198,13198,25,7718,44.76
13199,13199,94,4058,44.46
13200,13200,139,2277,24.64
13201,13201,13,1570,18.61
13202,13202,43,1618,155.95
13203,13203,187,580,15.92
13204,13204,91,1868,55.77
13205,13205,133,380,52.43
13206,13206,34,329,43.5
13207,13207,148,230,113.54
13208,13208,37,761,39.98
13209,13209,49,793,86.8
13210,13210,145,766,55.47
13211,13211,70,1079,34.87
13212,13212,13,587,18.61
13213,13213,133,155,52.43
13214,13214,94,4058,44.46
13215,13215,13,1659,18.61
13216,13216,73,391,69.24
13217,13217,43,1618,155.95
13218,13218,154,1642,42.32
13219,13219,187,605,15.92
13220,13220,154,794,42.32
13221,13221,133,399,52.43
13222,13222,49,318,86.8
13223,13223,148,230,113.54
13224,13224,49,313,86.8
13225,13225,70,1135,34.87
13226,13226,142,787,30.95
13227,13227,13,587,18.61
13228,13228,133,155,52.43
13229,13229,25,3435,44.76
13230,13230,94,4058,44.46
13231,13231,13,1709,18.61
13232,13232,73,391,69.24
13233,13233,154,1642,42.32
13234,13234,187,605,15.92
13235,13235,154,794,42.32
13236,13236,19,305,10.65
13237,13237,49,318,86.8
13238,13238,148,230,113.54
13239,13239,49,313,86.8
13240,13240,4,763,106.29
13241,13241,70,1183,34.87
13242,13242,142,787,30.95
13243,13243,13,587,18.61
13244,13244,133,155,52.43
13245,13245,25,3435,44.76
13246,13246,94,4058,44.46
13247,13247,13,1709,18.61
13248,13248,154,1642,42.32
13249,13249,187,605,15.92
13250,13250,7,781,40.37
13251,13251,154,818,42.32
13252,13252,19,318,10.65
13253,13253,49,318,86.8
13254,13254,7,306,40.37
13255,13255,49,322,86.8
13256,13256,4,763,106.29
13257,13257,7,766,40.37
13258,13258,10,577,15.85
13259,13259,142,787,30.95
13260,13260,13,606,18.61
13261,13261,133,162,52.43
13262,13262,25,3435,44.76
13263,13263,13,1709,18.61
13264,13264,154,1642,42.32
13265,13265,184,570,85.76
13266,13266,187,621,15.92
13267,13267,7,781,40.37
13268,13268,46,768,85.72
13269,13269,166,380,138.67
13270,13270,154,818,42.32
13271,13271,19,318,10.65
13272,13272,49,318,86.8
13273,13273,97,470,24.68
13274,13274,7,306,40.37
13275,13275,49,322,86.8
13276,13276,4,763,106.29
13277,13277,7,766,40.37
13278,13278,10,588,15.85
13279,13279,13,606,18.61
13280,13280,10,3425,15.85
13281,13281,154,1642,42.32
13282,13282,172,1092,222.98
13283,13283,184,591,85.76
13284,13284,7,781,40.37
13285,13285,46,792,85.72
13286,13286,166,380,138.67
13287,13287,154,839,42.32
13288,13288,19,328,10.65
13289,13289,49,320,86.8
13290,13290,97,470,24.68
13291,13291,7,306,40.37
13292,13292,157,190,63.44
13293,13293,49,325,86.8
13294,13294,4,783,106.29
13295,13295,7,801,40.37
13296,13296,10,588,15.85
13297,13297,13,606,18.61
13298,13298,43,1565,155.95
13299,13299,118,1543,28.3
13300,13300,142,767,30.95
13301,13301,10,3526,15.85
13302,13302,154,1642,42.32
13303,13303,172,1092,222.98
13304,13304,184,591,85.76
13305,13305,7,813,40.37
13306,13306,46,792,85.72
13307,13307,166,380,138.67
13308,13308,154,863,42.32
13309,13309,19,338,10.65
13310,13310,49,328,86.8
13311,13311,73,152,69.24
13312,13312,97,487,24.68
13313,13313,7,306,40.37
13314,13314,157,197,63.44
13315,13315,19,305,10.65
13316,13316,49,328,86.8
13317,13317,4,804,106.29
13318,13318,7,801,40.37
13319,13319,4,314,106.29
13320,13320,10,588,15.85
13321,13321,43,1565,155.95
13322,13322,118,1543,28.3
13323,13323,142,767,30.95
13324,13324,10,3616,15.85
13325,13325,172,1122,222.98
13326,13326,184,591,85.76
13327,13327,7,840,40.37
13328,13328,46,813,85.72
13329,13329,166,380,138.67
13330,13330,19,338,10.65
13331,13331,73,152,69.24
13332,13332,97,497,24.68
13333,13333,121,572,19.83
13334,13334,7,322,40.37
13335,13335,157,197,63.44
13336,13336,19,305,10.65
13337,13337,4,832,106.29
13338,13338,7,835,40.37
13339,13339,4,314,106.29
13340,13340,10,602,15.85
13341,13341,160,783,133.73
13342,13342,43,1565,155.95
13343,13343,118,1596,28.3
13344,13344,142,767,30.95
13345,13345,10,3616,15.85
13346,13346,172,1156,222.98
13347,13347,184,591,85.76
13348,13348,7,872,40.37
13349,13349,46,831,85.72
13350,13350,133,383,52.43
13351,13351,166,380,138.67
13352,13352,73,154,69.24
13353,13353,97,497,24.68
13354,13354,121,572,19.83
13355,13355,157,197,63.44
13356,13356,19,315,10.65
13357,13357,4,832,106.29
13358,13358,7,855,40.37
13359,13359,4,323,106.29
13360,13360,160,783,133.73
13361,13361,43,1565,155.95
13362,13362,10,3616,15.85
13363,13363,172,1156,222.98
13364,13364,184,591,85.76
13365,13365,133,383,52.43
13366,13366,73,393,69.24
13367,13367,73,154,69.24
13368,13368,97,509,24.68
13369,13369,121,572,19.83
13370,13370,157,204,63.44
13371,13371,19,315,10.65
13372,13372,7,855,40.37
13373,13373,4,323,106.29
13374,13374,160,818,133.73
13375,13375,184,309,85.76
13376,13376,43,1565,155.95
13377,13377,10,3616,15.85
13378,13378,172,1156,222.98
13379,13379,109,1065,243.71
13380,13380,133,383,52.43
13381,13381,73,393,69.24
13382,13382,121,572,19.83
13383,13383,157,204,63.44
13384,13384,19,315,10.65
13385,13385,34,769,43.5
13386,13386,4,323,106.29
13387,13387,187,324,15.92
13388,13388,19,709,10.65
13389,13389,184,343,85.76
13390,13390,43,1565,155.95
13391,13391,28,1555,34.63
13392,13392,109,1065,243.71
13393,13393,133,383,52.43
13394,13394,1,814,55.17
13395,13395,73,450,69.24
13396,13396,115,2124,10.6
13397,13397,70,394,34.87
13398,13398,121,621,19.83
13399,13399,151,193,86.28
13400,13400,28,597,34.63
13401,13401,19,315,10.65
13402,13402,187,132,15.92
13403,13403,34,822,43.5
13404,13404,4,323,106.29
13405,13405,79,490,69.27
13406,13406,187,324,15.92
13407,13407,19,709,10.65
13408,13408,184,343,85.76
13409,13409,1,308,55.17
13410,13410,160,812,133.73
13411,13411,25,3544,44.76
13412,13412,4,1716,106.29
13413,13413,28,1555,34.63
13414,13414,109,1143,243.71
13415,13415,133,383,52.43
13416,13416,1,814,55.17
13417,13417,73,450,69.24
13418,13418,115,2282,10.6
13419,13419,70,422,34.87
13420,13420,121,621,19.83
13421,13421,151,193,86.28
13422,13422,28,597,34.63
13423,13423,148,235,113.54
13424,13424,187,132,15.92
13425,13425,19,310,10.65
13426,13426,46,326,85.72
13427,13427,34,877,43.5
13428,13428,4,323,106.29
13429,13429,79,510,69.27
13430,13430,73,383,69.24
13431,13431,121,1595,19.83
13432,13432,142,821,30.95
13433,13433,121,1629,19.83
13434,13434,187,360,15.92
13435,13435,58,2413,33.9
13436,13436,19,709,10.65
13437,13437,1,308,55.17
13438,13438,151,532,86.28
13439,13439,160,812,133.73
13440,13440,79,2706,69.27
13441,13441,25,3809,44.76
13442,13442,4,1716,106.29
13443,13443,85,3448,16.99
13444,13444,22,309,48.88
13445,13445,28,1555,34.63
13446,13446,109,1214,243.71
13447,13447,1,814,55.17
13448,13448,115,2427,10.6
13449,13449,88,1579,13.61
13450,13450,37,317,39.98
13451,13451,70,450,34.87
13452,13452,151,193,86.28
13453,13453,28,644,34.63
13454,13454,97,459,24.68
13455,13455,148,247,113.54
13456,13456,187,135,15.92
13457,13457,31,864,66.95
13458,13458,157,496,63.44
13459,13459,19,310,10.65
13460,13460,46,326,85.72
13461,13461,34,900,43.5
13462,13462,97,1316,24.68
13463,13463,79,510,69.27
13464,13464,73,383,69.24
13465,13465,121,1629,19.83
13466,13466,142,839,30.95
13467,13467,121,1629,19.83
13468,13468,187,360,15.92
13469,13469,58,2413,33.9
13470,13470,19,709,10.65
13471,13471,43,231,155.95
13472,13472,151,532,86.28
13473,13473,79,2706,69.27
13474,13474,43,684,155.95
13475,13475,25,3809,44.76
13476,13476,4,1755,106.29
13477,13477,37,1546,39.98
13478,13478,55,1826,25.1
13479,13479,85,3526,16.99
13480,13480,22,309,48.88
13481,13481,28,1555,34.63
13482,13482,109,1214,243.71
13483,13483,1,814,55.17
13484,13484,115,2427,10.6
13485,13485,88,1579,13.61
13486,13486,31,844,66.95
13487,13487,37,317,39.98
13488,13488,70,450,34.87
13489,13489,151,193,86.28
13490,13490,28,644,34.63
13491,13491,97,459,24.68
13492,13492,148,249,113.54
13493,13493,187,135,15.92
13494,13494,31,892,66.95
13495,13495,157,496,63.44
13496,13496,19,317,10.65
13497,13497,46,326,85.72
13498,13498,34,900,43.5
13499,13499,40,2098,55.1
13500,13500,97,1335,24.68
13501,13501,79,510,69.27
13502,13502,121,1664,19.83
13503,13503,142,839,30.95
13504,13504,121,1629,19.83
13505,13505,187,360,15.92
13506,13506,58,2413,33.9
13507,13507,19,724,10.65
13508,13508,43,231,155.95
13509,13509,151,536,86.28
13510,13510,79,2706,69.27
13511,13511,43,684,155.95
13512,13512,4,1804,106.29
13513,13513,37,1586,39.98
13514,13514,55,1882,25.1
13515,13515,85,3618,16.99
13516,13516,22,309,48.88
13517,13517,28,1595,34.63
13518,13518,88,1579,13.61
13519,13519,31,844,66.95
13520,13520,16,580,13.43
13521,13521,37,322,39.98
13522,13522,70,450,34.87
13523,13523,151,193,86.28
13524,13524,28,662,34.63
13525,13525,97,459,24.68
13526,13526,130,309,78.85
13527,13527,187,135,15.92
13528,13528,31,892,66.95
13529,13529,157,496,63.44
13530,13530,19,318,10.65
13531,13531,46,326,85.72
13532,13532,34,900,43.5
13533,13533,40,2098,55.1
13534,13534,97,1335,24.68
13535,13535,79,510,69.27
13536,13536,121,1664,19.83
13537,13537,142,859,30.95
13538,13538,121,1629,19.83
13539,13539,187,360,15.92
13540,13540,58,2413,33.9
13541,13541,19,747,10.65
13542,13542,43,241,155.95
13543,13543,151,536,86.28
13544,13544,187,315,15.92
13545,13545,43,705,155.95
13546,13546,4,1865,106.29
13547,13547,37,1586,39.98
13548,13548,55,1882,25.1
13549,13549,85,3618,16.99
13550,13550,22,309,48.88
13551,13551,28,1595,34.63
13552,13552,88,1579,13.61
13553,13553,31,844,66.95
13554,13554,16,580,13.43
13555,13555,37,332,39.98
13556,13556,127,153,51.13
13557,13557,28,662,34.63
13558,13558,97,459,24.68
13559,13559,124,314,42.87
13560,13560,130,309,78.85
13561,13561,31,892,66.95
13562,13562,76,389,78.28
13563,13563,118,1527,28.3
13564,13564,157,496,63.44
13565,13565,19,331,10.65
13566,13566,34,900,43.5
13567,13567,40,2098,55.1
13568,13568,97,1381,24.68
13569,13569,28,583,34.63
13570,13570,79,510,69.27
13571,13571,25,3517,44.76
13572,13572,121,1664,19.83
13573,13573,121,1692,19.83
13574,13574,43,241,155.95
13575,13575,151,553,86.28
13576,13576,187,329,15.92
13577,13577,43,705,155.95
13578,13578,37,1630,39.98
13579,13579,55,1882,25.1
13580,13580,85,3618,16.99
13581,13581,22,323,48.88
13582,13582,28,1655,34.63
13583,13583,64,534,132.94
13584,13584,88,1579,13.61
13585,13585,31,844,66.95
13586,13586,175,268,165.47
13587,13587,16,580,13.43
13588,13588,37,332,39.98
13589,13589,127,153,51.13
13590,13590,28,662,34.63
13591,13591,97,459,24.68
13592,13592,124,314,42.87
13593,13593,130,309,78.85
13594,13594,31,892,66.95
13595,13595,76,389,78.28
13596,13596,118,1527,28.3
13597,13597,19,331,10.65
13598,13598,88,1551,13.61
13599,13599,97,1381,24.68
13600,13600,28,583,34.63
13601,13601,25,3629,44.76
13602,13602,121,1664,19.83
13603,13603,121,1692,19.83
13604,13604,43,241,155.95
13605,13605,46,309,85.72
13606,13606,187,335,15.92
13607,13607,43,723,155.95
13608,13608,115,2128,10.6
13609,13609,46,1728,85.72
13610,13610,37,1630,39.98
13611,13611,55,1882,25.1
13612,13612,85,3618,16.99
13613,13613,22,323,48.88
13614,13614,64,534,132.94
13615,13615,88,1579,13.61
13616,13616,31,844,66.95
13617,13617,175,268,165.47
13618,13618,16,580,13.43
13619,13619,37,332,39.98
13620,13620,127,156,51.13
13621,13621,97,459,24.68
13622,13622,130,309,78.85
13623,13623,31,892,66.95
13624,13624,76,389,78.28
13625,13625,118,1527,28.3
13626,13626,88,1589,13.61
13627,13627,97,1381,24.68
13628,13628,28,583,34.63
13629,13629,19,1341,10.65
13630,13630,187,305,15.92
13631,13631,46,320,85.72
13632,13632,187,335,15.92
13633,13633,43,723,155.95
13634,13634,115,2128,10.6
13635,13635,46,1728,85.72
13636,13636,151,507,86.28
13637,13637,37,1630,39.98
13638,13638,55,1953,25.1
13639,13639,85,3618,16.99
13640,13640,175,539,165.47
13641,13641,64,553,132.94
13642,13642,31,876,66.95
13643,13643,121,1520,19.83
13644,13644,175,274,165.47
13645,13645,16,601,13.43
13646,13646,127,156,51.13
13647,13647,76,389,78.28
13648,13648,88,1589,13.61
13649,13649,28,583,34.63
13650,13650,19,1341,10.65
13651,13651,187,305,15.92
13652,13652,187,335,15.92
13653,13653,94,1842,44.46
13654,13654,115,2230,10.6
13655,13655,145,1751,55.47
13656,13656,151,519,86.28
13657,13657,175,552,165.47
13658,13658,64,553,132.94
13659,13659,121,1572,19.83
13660,13660,127,392,51.13
13661,13661,127,156,51.13
13662,13662,76,389,78.28
13663,13663,88,1634,13.61
13664,13664,28,583,34.63
13665,13665,22,306,48.88
13666,13666,19,1341,10.65
13667,13667,187,305,15.92
13668,13668,115,2164,10.6
13669,13669,94,1842,44.46
13670,13670,115,2230,10.6
13671,13671,106,3994,41.08
13672,13672,145,1751,55.47
13673,13673,118,1540,28.3
13674,13674,151,519,86.28
13675,13675,175,552,165.47
13676,13676,52,843,37.54
13677,13677,64,553,132.94
13678,13678,43,710,155.95
13679,13679,121,1620,19.83
13680,13680,127,392,51.13
13681,13681,88,1634,13.61
13682,13682,28,583,34.63
13683,13683,112,194,81.22
13684,13684,22,306,48.88
13685,13685,31,858,66.95
13686,13686,19,1341,10.65
13687,13687,187,305,15.92
13688,13688,115,2164,10.6
13689,13689,94,1842,44.46
13690,13690,115,2230,10.6
13691,13691,145,789,55.47
13692,13692,106,4186,41.08
13693,13693,118,1540,28.3
13694,13694,151,542,86.28
13695,13695,76,781,78.28
13696,13696,97,2703,24.68
13697,13697,175,552,165.47
13698,13698,52,843,37.54
13699,13699,43,710,155.95
13700,13700,109,1087,243.71
13701,13701,121,1666,19.83
13702,13702,127,392,51.13
13703,13703,112,194,81.22
13704,13704,22,306,48.88
13705,13705,31,893,66.95
13706,13706,19,1341,10.65
13707,13707,187,325,15.92
13708,13708,46,781,85.72
13709,13709,115,2164,10.6
13710,13710,112,472,81.22
13711,13711,121,1568,19.83
13712,13712,145,789,55.47
13713,13713,106,4186,41.08
13714,13714,118,1540,28.3
13715,13715,151,542,86.28
13716,13716,76,781,78.28
13717,13717,97,2703,24.68
13718,13718,175,574,165.47
13719,13719,52,843,37.54
13720,13720,187,318,15.92
13721,13721,43,710,155.95
13722,13722,109,1087,243.71
13723,13723,121,1666,19.83
13724,13724,127,392,51.13
13725,13725,55,313,25.1
13726,13726,67,385,17.77
13727,13727,160,312,133.73
13728,13728,112,209,81.22
13729,13729,151,193,86.28
13730,13730,31,918,66.95
13731,13731,187,336,15.92
13732,13732,145,1713,55.47
13733,13733,46,814,85.72
13734,13734,115,2164,10.6
13735,13735,112,497,81.22
13736,13736,121,1568,19.83
13737,13737,106,4186,41.08
13738,13738,76,781,78.28
13739,13739,97,2823,24.68
13740,13740,52,843,37.54
13741,13741,187,333,15.92
13742,13742,43,710,155.95
13743,13743,109,1131,243.71
13744,13744,121,1666,19.83
13745,13745,127,392,51.13
13746,13746,55,313,25.1
13747,13747,67,397,17.77
13748,13748,160,322,133.73
13749,13749,112,209,81.22
13750,13750,151,193,86.28
13751,13751,31,943,66.95
13752,13752,103,1900,10.76
13753,13753,145,1713,55.47
13754,13754,112,497,81.22
13755,13755,121,1568,19.83
13756,13756,76,781,78.28
13757,13757,97,2894,24.68
13758,13758,52,867,37.54
13759,13759,187,333,15.92
13760,13760,43,710,155.95
13761,13761,109,1131,243.71
13762,13762,55,313,25.1
13763,13763,67,408,17.77
13764,13764,127,154,51.13
13765,13765,112,216,81.22
13766,13766,151,193,86.28
13767,13767,31,943,66.95
13768,13768,103,1968,10.76
13769,13769,145,1713,55.47
13770,13770,94,1836,44.46
13771,13771,22,306,48.88
13772,13772,112,497,81.22
13773,13773,121,1568,19.83
13774,13774,76,781,78.28
13775,13775,97,2894,24.68
13776,13776,52,867,37.54
13777,13777,187,333,15.92
13778,13778,169,307,78.91
13779,13779,55,313,25.1
13780,13780,67,408,17.77
13781,13781,127,154,51.13
13782,13782,112,224,81.22
13783,13783,151,193,86.28
13784,13784,94,1881,44.46
13785,13785,1,763,55.17
13786,13786,22,317,48.88
13787,13787,112,518,81.22
13788,13788,121,1612,19.83
13789,13789,1,1720,55.17
13790,13790,76,781,78.28
13791,13791,97,2894,24.68
13792,13792,187,342,15.92
13793,13793,169,307,78.91
13794,13794,55,313,25.1
13795,13795,67,419,17.77
13796,13796,127,154,51.13
13797,13797,139,973,24.64
13798,13798,94,1881,44.46
13799,13799,1,786,55.17
13800,13800,112,537,81.22
13801,13801,1,1720,55.17
13802,13802,76,781,78.28
13803,13803,187,342,15.92
13804,13804,169,307,78.91
13805,13805,118,579,28.3
13806,13806,127,154,51.13
13807,13807,139,1008,24.64
13808,13808,94,1945,44.46
13809,13809,112,537,81.22
13810,13810,1,1789,55.17
13811,13811,169,307,78.91
13812,13812,118,579,28.3
13813,13813,127,154,51.13
13814,13814,139,1008,24.64
13815,13815,124,1558,42.87
13816,13816,112,537,81.22
13817,13817,31,855,66.95
13818,13818,58,1070,33.9
13819,13819,169,318,78.91
13820,13820,10,592,15.85
13821,13821,118,579,28.3
13822,13822,127,154,51.13
13823,13823,88,1528,13.61
13824,13824,139,1008,24.64
13825,13825,124,1607,42.87
13826,13826,22,309,48.88
13827,13827,91,4042,55.77
13828,13828,31,855,66.95
13829,13829,58,1117,33.9
13830,13830,172,506,222.98
13831,13831,169,327,78.91
13832,13832,10,610,15.85
13833,13833,88,1528,13.61
13834,13834,139,1038,24.64
13835,13835,1,771,55.17
13836,13836,124,1607,42.87
13837,13837,22,309,48.88
13838,13838,43,686,155.95
13839,13839,91,4042,55.77
13840,13840,31,855,66.95
13841,13841,58,1117,33.9
13842,13842,172,506,222.98
13843,13843,169,334,78.91
13844,13844,88,1528,13.61
13845,13845,118,573,28.3
13846,13846,139,1038,24.64
13847,13847,1,771,55.17
13848,13848,43,686,155.95
13849,13849,91,4042,55.77
13850,13850,160,1694,133.73
13851,13851,139,2098,24.64
13852,13852,31,871,66.95
13853,13853,58,1153,33.9
13854,13854,172,525,222.98
13855,13855,88,1552,13.61
13856,13856,118,573,28.3
13857,13857,1,771,55.17
13858,13858,43,686,155.95
13859,13859,31,858,66.95
13860,13860,91,4042,55.77
13861,13861,160,1694,133.73
13862,13862,70,2331,34.87
13863,13863,139,2098,24.64
13864,13864,31,871,66.95
13865,13865,58,1153,33.9
13866,13866,172,525,222.98
13867,13867,49,764,86.8
13868,13868,40,777,55.1
13869,13869,88,1588,13.61
13870,13870,118,587,28.3
13871,13871,43,686,155.95
13872,13872,31,858,66.95
13873,13873,91,4042,55.77
13874,13874,70,2396,34.87
13875,13875,139,2165,24.64
13876,13876,31,871,66.95
13877,13877,58,1153,33.9
13878,13878,172,525,222.98
13879,13879,49,779,86.8
13880,13880,40,777,55.1
13881,13881,184,305,85.76
13882,13882,19,1373,10.65
13883,13883,43,686,155.95
13884,13884,31,886,66.95
13885,13885,91,4042,55.77
13886,13886,70,2475,34.87
13887,13887,139,2165,24.64
13888,13888,49,811,86.8
13889,13889,40,777,55.1
13890,13890,184,305,85.76
13891,13891,19,1373,10.65
13892,13892,43,686,155.95
13893,13893,31,886,66.95
13894,13894,91,4194,55.77
13895,13895,70,2475,34.87
13896,13896,139,2165,24.64
13897,13897,49,811,86.8
13898,13898,103,686,10.76
13899,13899,178,117,353.84
13900,13900,109,1092,243.71
13901,13901,184,305,85.76
13902,13902,10,3421,15.85
13903,13903,19,1419,10.65
13904,13904,31,918,66.95
13905,13905,70,2566,34.87
13906,13906,139,2165,24.64
13907,13907,49,845,86.8
13908,13908,103,686,10.76
13909,13909,178,117,353.84
13910,13910,52,838,37.54
13911,13911,109,1092,243.71
13912,13912,10,3421,15.85
13913,13913,25,7798,44.76
13914,13914,163,305,41.13
13915,13915,19,1419,10.65
13916,13916,31,918,66.95
13917,13917,70,2566,34.87
13918,13918,145,761,55.47
13919,13919,7,307,40.37
13920,13920,103,686,10.76
13921,13921,178,117,353.84
13922,13922,166,154,138.67
13923,13923,172,191,222.98
13924,13924,52,838,37.54
13925,13925,109,1092,243.71
13926,13926,43,684,155.95
13927,13927,10,3421,15.85
13928,13928,25,8006,44.76
13929,13929,163,305,41.13
13930,13930,19,1419,10.65
13931,13931,145,761,55.47
13932,13932,7,321,40.37
13933,13933,43,231,155.95
13934,13934,103,686,10.76
13935,13935,178,119,353.84
13936,13936,166,154,138.67
13937,13937,172,191,222.98
13938,13938,52,838,37.54
13939,13939,43,684,155.95
13940,13940,163,305,41.13
13941,13941,145,783,55.47
13942,13942,7,321,40.37
13943,13943,43,231,155.95
13944,13944,178,122,353.84
13945,13945,55,313,25.1
13946,13946,166,154,138.67
13947,13947,172,191,222.98
13948,13948,43,684,155.95
13949,13949,145,783,55.47
13950,13950,7,327,40.37
13951,13951,43,231,155.95
13952,13952,178,122,353.84
13953,13953,55,313,25.1
13954,13954,166,154,138.67
13955,13955,172,191,222.98
13956,13956,49,305,86.8
13957,13957,43,700,155.95
13958,13958,145,783,55.47
13959,13959,46,767,85.72
13960,13960,22,309,48.88
13961,13961,7,327,40.37
13962,13962,43,231,155.95
13963,13963,55,313,25.1
13964,13964,166,154,138.67
13965,13965,172,198,222.98
13966,13966,49,305,86.8
13967,13967,43,700,155.95
13968,13968,100,1884,26.43
13969,13969,46,796,85.72
13970,13970,22,309,48.88
13971,13971,7,327,40.37
13972,13972,43,231,155.95
13973,13973,55,313,25.1
13974,13974,172,198,222.98
13975,13975,49,305,86.8
13976,13976,151,506,86.28
13977,13977,145,765,55.47
13978,13978,19,312,10.65
13979,13979,13,3505,18.61
13980,13980,115,2104,10.6
13981,13981,100,1955,26.43
13982,13982,46,796,85.72
13983,13983,19,694,10.65
13984,13984,22,309,48.88
13985,13985,55,313,25.1
13986,13986,49,315,86.8
13987,13987,25,3524,44.76
13988,13988,136,384,168.0
13989,13989,151,506,86.28
13990,13990,145,790,55.47
13991,13991,31,850,66.95
13992,13992,19,319,10.65
13993,13993,13,3505,18.61
13994,13994,73,848,69.24
13995,13995,115,2177,10.6
13996,13996,100,1955,26.43
13997,13997,46,796,85.72
13998,13998,19,709,10.65
13999,13999,112,470,81.22
14000,14000,55,313,25.1
14001,14001,49,315,86.8
14002,14002,25,3524,44.76
14003,14003,136,384,168.0
14004,14004,151,519,86.28
14005,14005,16,1552,13.43
14006,14006,145,810,55.47
14007,14007,31,870,66.95
14008,14008,19,319,10.65
14009,14009,13,3505,18.61
14010,14010,73,848,69.24
14011,14011,115,2177,10.6
14012,14012,100,1999,26.43
14013,14013,19,709,10.65
14014,14014,112,487,81.22
14015,14015,49,315,86.8
14016,14016,25,3609,44.76
14017,14017,136,389,168.0
14018,14018,151,519,86.28
14019,14019,16,1552,13.43
14020,14020,31,870,66.95
14021,14021,19,319,10.65
14022,14022,13,3505,18.61
14023,14023,115,2250,10.6
