price_id,product_id,store_id,promotion_id,selling_price,competitor_price,discount_pct,effective_date
11722,118,22,,44.0,44.57,0.0,2021-01-01
11723,118,23,,42.73,41.17,0.0,2021-01-01
11724,118,24,,44.91,42.96,0.0,2021-01-01
11725,118,25,,42.23,40.09,0.0,2021-01-01
11726,118,1,,45.56,47.11,0.0,2022-01-01
11727,118,2,,45.26,42.18,0.0,2022-01-01
11728,118,3,,43.72,41.58,0.0,2022-01-01
11729,118,4,,45.0,46.74,0.0,2022-01-01
11730,118,5,,47.89,50.03,0.0,2022-01-01
11731,118,6,,45.32,46.94,0.0,2022-01-01
11732,118,7,,42.8,42.08,0.0,2022-01-01
11733,118,8,,44.94,45.48,0.0,2022-01-01
11734,118,9,,45.28,45.63,0.0,2022-01-01
11735,118,10,,45.32,43.1,0.0,2022-01-01
11736,118,11,,42.96,45.45,0.0,2022-01-01
11737,118,12,,44.43,42.21,0.0,2022-01-01
11738,118,13,,43.56,41.7,0.0,2022-01-01
11739,118,14,,44.86,46.19,0.0,2022-01-01
11740,118,15,,44.91,47.43,0.0,2022-01-01
11741,118,16,,45.62,45.64,0.0,2022-01-01
11742,118,17,,45.77,44.44,0.0,2022-01-01
11743,118,18,,47.13,48.25,0.0,2022-01-01
11744,118,19,,47.78,46.12,0.0,2022-01-01
11745,118,20,,47.39,45.62,0.0,2022-01-01
11746,118,21,,44.47,43.65,0.0,2022-01-01
11747,118,22,,48.44,50.71,0.0,2022-01-01
11748,118,23,,44.96,44.82,0.0,2022-01-01
11749,118,24,,46.74,46.49,0.0,2022-01-01
11750,118,25,,45.16,46.92,0.0,2022-01-01
11751,118,1,,44.26,46.86,0.0,2023-01-01
11752,118,2,,45.13,42.49,0.0,2023-01-01
11753,118,3,,43.43,41.74,0.0,2023-01-01
11754,118,4,,45.27,46.1,0.0,2023-01-01
11755,118,5,,47.02,46.6,0.0,2023-01-01
11756,118,6,,44.63,46.78,0.0,2023-01-01
11757,118,7,,43.32,42.8,0.0,2023-01-01
11758,118,8,,45.14,44.96,0.0,2023-01-01
11759,118,9,,44.37,42.78,0.0,2023-01-01
11760,118,10,,45.1,45.86,0.0,2023-01-01
11761,118,11,,42.62,43.59,0.0,2023-01-01
11762,118,12,,45.16,43.25,0.0,2023-01-01
11763,118,13,,42.56,41.85,0.0,2023-01-01
11764,118,14,,43.76,42.74,0.0,2023-01-01
11765,118,15,,44.99,43.44,0.0,2023-01-01
11766,118,16,,45.07,47.94,0.0,2023-01-01
11767,118,17,,44.03,43.47,0.0,2023-01-01
11768,118,18,,46.5,47.75,0.0,2023-01-01
11769,118,19,,47.16,47.75,0.0,2023-01-01
11770,118,20,,47.72,49.57,0.0,2023-01-01
11771,118,21,,44.55,46.93,0.0,2023-01-01
11772,118,22,,48.01,48.89,0.0,2023-01-01
11773,118,23,,43.7,45.39,0.0,2023-01-01
11774,118,24,,47.93,48.31,0.0,2023-01-01
11775,118,25,,44.88,43.98,0.0,2023-01-01
11776,118,1,,44.31,46.16,0.0,2024-01-01
11777,118,2,,44.98,42.56,0.0,2024-01-01
11778,118,3,,41.72,40.98,0.0,2024-01-01
11779,118,4,,44.12,45.81,0.0,2024-01-01
11780,118,5,,46.05,47.75,0.0,2024-01-01
11781,118,6,,44.37,45.6,0.0,2024-01-01
11782,118,7,,42.55,44.28,0.0,2024-01-01
11783,118,8,,44.2,43.25,0.0,2024-01-01
11784,118,9,,44.55,44.2,0.0,2024-01-01
11785,118,10,,43.96,46.51,0.0,2024-01-01
11786,118,11,,42.92,41.1,0.0,2024-01-01
11787,118,12,,44.74,43.19,0.0,2024-01-01
11788,118,13,,42.42,40.74,0.0,2024-01-01
11789,118,14,,43.62,43.0,0.0,2024-01-01
11790,118,15,,44.41,43.18,0.0,2024-01-01
11791,118,16,,43.56,42.03,0.0,2024-01-01
11792,118,17,,43.86,44.42,0.0,2024-01-01
11793,118,18,,46.56,46.78,0.0,2024-01-01
11794,118,19,,46.91,45.38,0.0,2024-01-01
11795,118,20,,47.42,48.53,0.0,2024-01-01
11796,118,21,,44.63,44.22,0.0,2024-01-01
11797,118,22,,46.62,47.21,0.0,2024-01-01
11798,118,23,,45.12,44.7,0.0,2024-01-01
11799,118,24,,47.28,46.9,0.0,2024-01-01
11800,118,25,,45.08,43.6,0.0,2024-01-01
11801,119,1,,49.92,49.88,0.0,2021-01-01
11802,119,2,,50.46,52.02,0.0,2021-01-01
11803,119,3,,48.46,50.04,0.0,2021-01-01
11804,119,4,,49.94,47.53,0.0,2021-01-01
11805,119,5,,53.79,52.47,0.0,2021-01-01
11806,119,6,,49.22,46.66,0.0,2021-01-01
11807,119,7,,47.99,47.49,0.0,2021-01-01
11808,119,8,,50.33,51.12,0.0,2021-01-01
11809,119,9,,49.21,47.81,0.0,2021-01-01
11810,119,10,,50.79,52.69,0.0,2021-01-01
11811,119,11,,48.71,45.45,0.0,2021-01-01
11812,119,12,,50.82,53.39,0.0,2021-01-01
11813,119,13,,47.91,49.07,0.0,2021-01-01
11814,119,14,,49.54,50.64,0.0,2021-01-01
11815,119,15,,50.6,50.48,0.0,2021-01-01
11816,119,16,,49.06,48.49,0.0,2021-01-01
11817,119,17,,50.45,51.89,0.0,2021-01-01
11818,119,18,,52.97,56.57,0.0,2021-01-01
11819,119,19,,52.19,49.69,0.0,2021-01-01
11820,119,20,,52.49,54.72,0.0,2021-01-01
11821,119,21,,50.53,52.46,0.0,2021-01-01
11822,119,22,,53.8,53.37,0.0,2021-01-01
11823,119,23,,49.64,50.34,0.0,2021-01-01
11824,119,24,,52.81,52.99,0.0,2021-01-01
11825,119,25,,49.28,48.57,0.0,2021-01-01
11826,119,1,,53.44,50.35,0.0,2022-01-01
11827,119,2,,54.56,51.03,0.0,2022-01-01
11828,119,3,,52.22,49.15,0.0,2022-01-01
11829,119,4,,54.27,54.64,0.0,2022-01-01
11830,119,5,,56.02,53.91,0.0,2022-01-01
11831,119,6,,53.18,55.37,0.0,2022-01-01
11832,119,7,,50.64,48.81,0.0,2022-01-01
11833,119,8,,53.91,54.77,0.0,2022-01-01
11834,119,9,,53.33,50.05,0.0,2022-01-01
11835,119,10,,53.63,51.6,0.0,2022-01-01
11836,119,11,,51.59,49.96,0.0,2022-01-01
11837,119,12,,54.53,55.22,0.0,2022-01-01
11838,119,13,,51.51,53.94,0.0,2022-01-01
11839,119,14,,54.56,56.69,0.0,2022-01-01
11840,119,15,,53.7,56.43,0.0,2022-01-01
11841,119,16,,52.82,54.77,0.0,2022-01-01
11842,119,17,,53.88,54.36,0.0,2022-01-01
11843,119,18,,57.54,59.23,0.0,2022-01-01
11844,119,19,,57.2,60.48,0.0,2022-01-01
11845,119,20,,57.16,55.2,0.0,2022-01-01
11846,119,21,,52.82,52.92,0.0,2022-01-01
11847,119,22,,56.11,57.68,0.0,2022-01-01
11848,119,23,,54.23,52.65,0.0,2022-01-01
11849,119,24,,57.65,59.64,0.0,2022-01-01
11850,119,25,,54.54,52.24,0.0,2022-01-01
11851,119,1,,52.92,53.96,0.0,2023-01-01
11852,119,2,,53.56,56.65,0.0,2023-01-01
11853,119,3,,51.68,49.77,0.0,2023-01-01
11854,119,4,,52.84,54.45,0.0,2023-01-01
11855,119,5,,55.35,58.91,0.0,2023-01-01
11856,119,6,,53.52,55.98,0.0,2023-01-01
11857,119,7,,51.71,49.38,0.0,2023-01-01
11858,119,8,,52.83,53.95,0.0,2023-01-01
11859,119,9,,53.68,55.47,0.0,2023-01-01
11860,119,10,,52.2,53.26,0.0,2023-01-01
11861,119,11,,50.46,49.8,0.0,2023-01-01
11862,119,12,,54.05,51.45,0.0,2023-01-01
11863,119,13,,50.07,49.43,0.0,2023-01-01
11864,119,14,,53.77,51.23,0.0,2023-01-01
11865,119,15,,52.11,51.52,0.0,2023-01-01
11866,119,16,,53.28,50.7,0.0,2023-01-01
11867,119,17,,53.65,56.25,0.0,2023-01-01
11868,119,18,,56.23,52.53,0.0,2023-01-01
11869,119,19,,56.22,53.97,0.0,2023-01-01
11870,119,20,,56.06,58.1,0.0,2023-01-01
11871,119,21,,52.06,48.42,0.0,2023-01-01
11872,119,22,,55.36,51.84,0.0,2023-01-01
11873,119,23,,52.49,51.79,0.0,2023-01-01
11874,119,24,,56.81,53.07,0.0,2023-01-01
11875,119,25,,52.68,55.85,0.0,2023-01-01
11876,119,1,,52.91,55.33,0.0,2024-01-01
11877,119,2,,52.72,49.75,0.0,2024-01-01
11878,119,3,,50.01,51.82,0.0,2024-01-01
11879,119,4,,53.52,53.28,0.0,2024-01-01
11880,119,5,,55.9,55.51,0.0,2024-01-01
11881,119,6,,51.73,48.8,0.0,2024-01-01
11882,119,7,,51.64,48.33,0.0,2024-01-01
11883,119,8,,52.43,53.83,0.0,2024-01-01
11884,119,9,,52.59,56.14,0.0,2024-01-01
11885,119,10,,51.76,54.47,0.0,2024-01-01
11886,119,11,,49.9,47.84,0.0,2024-01-01
11887,119,12,,52.81,55.56,0.0,2024-01-01
11888,119,13,,50.47,49.01,0.0,2024-01-01
11889,119,14,,52.54,49.56,0.0,2024-01-01
11890,119,15,,53.46,56.57,0.0,2024-01-01
11891,119,16,,53.12,52.71,0.0,2024-01-01
11892,119,17,,52.99,53.37,0.0,2024-01-01
11893,119,18,,54.91,54.1,0.0,2024-01-01
11894,119,19,,56.27,59.01,0.0,2024-01-01
11895,119,20,,55.6,58.09,0.0,2024-01-01
11896,119,21,,53.29,56.49,0.0,2024-01-01
11897,119,22,,57.01,53.35,0.0,2024-01-01
11898,119,23,,52.62,54.64,0.0,2024-01-01
11899,119,24,,56.64,53.33,0.0,2024-01-01
11900,119,25,,52.97,55.92,0.0,2024-01-01
11901,120,1,,37.59,36.79,0.0,2021-01-01
11902,120,2,,37.84,37.28,0.0,2021-01-01
11903,120,3,,36.57,34.32,0.0,2021-01-01
11904,120,4,,38.42,36.39,0.0,2021-01-01
11905,120,5,,40.78,38.02,0.0,2021-01-01
11906,120,6,,38.44,37.66,0.0,2021-01-01
11907,120,7,,36.71,35.06,0.0,2021-01-01
11908,120,8,,38.06,36.99,0.0,2021-01-01
11909,120,9,,37.25,38.42,0.0,2021-01-01
11910,120,10,,37.44,39.74,0.0,2021-01-01
11911,120,11,,36.54,33.99,0.0,2021-01-01
11912,120,12,,38.68,36.69,0.0,2021-01-01
11913,120,13,,36.97,36.09,0.0,2021-01-01
11914,120,14,,38.1,39.89,0.0,2021-01-01
11915,120,15,,37.32,38.26,0.0,2021-01-01
11916,120,16,,37.47,38.61,0.0,2021-01-01
11917,120,17,,37.48,34.97,0.0,2021-01-01
11918,120,18,,39.72,40.42,0.0,2021-01-01
11919,120,19,,41.06,43.76,0.0,2021-01-01
11920,120,20,,40.68,42.53,0.0,2021-01-01
11921,120,21,,38.57,38.72,0.0,2021-01-01
11922,120,22,,39.84,40.74,0.0,2021-01-01
11923,120,23,,37.46,39.2,0.0,2021-01-01
11924,120,24,,40.14,38.83,0.0,2021-01-01
11925,120,25,,38.52,36.42,0.0,2021-01-01
11926,120,1,,41.43,44.04,0.0,2022-01-01
11927,120,2,,40.84,42.05,0.0,2022-01-01
11928,120,3,,38.31,37.97,0.0,2022-01-01
11929,120,4,,41.29,38.47,0.0,2022-01-01
11930,120,5,,42.74,41.87,0.0,2022-01-01
11931,120,6,,40.94,42.11,0.0,2022-01-01
11932,120,7,,38.35,36.83,0.0,2022-01-01
11933,120,8,,41.19,39.41,0.0,2022-01-01
11934,120,9,,40.31,38.4,0.0,2022-01-01
11935,120,10,,41.07,38.35,0.0,2022-01-01
11936,120,11,,38.72,38.9,0.0,2022-01-01
11937,120,12,,39.86,42.39,0.0,2022-01-01
11938,120,13,,39.61,40.43,0.0,2022-01-01
11939,120,14,,40.56,38.6,0.0,2022-01-01
11940,120,15,,40.75,39.26,0.0,2022-01-01
11941,120,16,,40.88,38.85,0.0,2022-01-01
11942,120,17,,41.01,39.99,0.0,2022-01-01
11943,120,18,,43.1,41.06,0.0,2022-01-01
11944,120,19,,42.68,42.38,0.0,2022-01-01
11945,120,20,,43.03,46.04,0.0,2022-01-01
11946,120,21,,40.39,38.04,0.0,2022-01-01
11947,120,22,,43.14,42.06,0.0,2022-01-01
11948,120,23,,41.27,39.6,0.0,2022-01-01
11949,120,24,,43.71,44.71,0.0,2022-01-01
11950,120,25,,40.15,39.62,0.0,2022-01-01
11951,120,1,,40.27,40.39,0.0,2023-01-01
11952,120,2,,40.11,40.59,0.0,2023-01-01
11953,120,3,,39.0,39.03,0.0,2023-01-01
11954,120,4,,40.45,42.49,0.0,2023-01-01
11955,120,5,,42.69,42.19,0.0,2023-01-01
11956,120,6,,39.87,37.81,0.0,2023-01-01
11957,120,7,,38.35,37.85,0.0,2023-01-01
11958,120,8,,40.71,39.1,0.0,2023-01-01
11959,120,9,,40.61,38.22,0.0,2023-01-01
11960,120,10,,39.73,38.76,0.0,2023-01-01
11961,120,11,,38.62,36.89,0.0,2023-01-01
11962,120,12,,39.65,40.02,0.0,2023-01-01
11963,120,13,,38.53,38.08,0.0,2023-01-01
11964,120,14,,39.97,39.25,0.0,2023-01-01
11965,120,15,,39.77,38.49,0.0,2023-01-01
11966,120,16,,40.35,40.48,0.0,2023-01-01
11967,120,17,,40.93,42.84,0.0,2023-01-01
11968,120,18,,41.85,40.27,0.0,2023-01-01
11969,120,19,,43.36,42.24,0.0,2023-01-01
11970,120,20,,42.66,43.71,0.0,2023-01-01
11971,120,21,,40.35,37.55,0.0,2023-01-01
11972,120,22,,42.2,39.84,0.0,2023-01-01
11973,120,23,,39.74,37.78,0.0,2023-01-01
11974,120,24,,42.91,42.35,0.0,2023-01-01
11975,120,25,,39.58,37.27,0.0,2023-01-01
11976,120,1,,40.81,38.84,0.0,2024-01-01
11977,120,2,,39.7,40.11,0.0,2024-01-01
11978,120,3,,38.0,36.39,0.0,2024-01-01
11979,120,4,,39.4,42.05,0.0,2024-01-01
11980,120,5,,42.68,42.86,0.0,2024-01-01
11981,120,6,,40.71,41.25,0.0,2024-01-01
11982,120,7,,38.12,37.97,0.0,2024-01-01
11983,120,8,,40.05,39.48,0.0,2024-01-01
11984,120,9,,40.5,38.29,0.0,2024-01-01
11985,120,10,,39.54,38.83,0.0,2024-01-01
11986,120,11,,37.83,40.41,0.0,2024-01-01
11987,120,12,,40.08,37.56,0.0,2024-01-01
11988,120,13,,38.65,40.17,0.0,2024-01-01
11989,120,14,,39.94,39.83,0.0,2024-01-01
11990,120,15,,40.41,38.9,0.0,2024-01-01
11991,120,16,,40.25,40.99,0.0,2024-01-01
11992,120,17,,40.58,42.8,0.0,2024-01-01
11993,120,18,,43.24,40.98,0.0,2024-01-01
11994,120,19,,43.03,44.09,0.0,2024-01-01
11995,120,20,,42.28,44.78,0.0,2024-01-01
11996,120,21,,40.67,42.23,0.0,2024-01-01
11997,120,22,,41.74,39.85,0.0,2024-01-01
11998,120,23,,40.76,43.51,0.0,2024-01-01
11999,120,24,,42.12,40.81,0.0,2024-01-01
12000,120,25,,40.27,37.88,0.0,2024-01-01
12001,121,1,,30.11,32.09,0.0,2021-01-01
12002,121,2,,29.76,30.77,0.0,2021-01-01
12003,121,3,,28.83,27.97,0.0,2021-01-01
12004,121,4,,29.89,30.1,0.0,2021-01-01
12005,121,5,,32.13,32.31,0.0,2021-01-01
12006,121,6,,30.51,28.87,0.0,2021-01-01
12007,121,7,,29.33,29.54,0.0,2021-01-01
12008,121,8,,29.87,28.1,0.0,2021-01-01
12009,121,9,,29.76,29.5,0.0,2021-01-01
12010,121,10,,30.52,31.62,0.0,2021-01-01
12011,121,11,,28.29,27.61,0.0,2021-01-01
12012,121,12,,29.99,31.46,0.0,2021-01-01
12013,121,13,,29.12,27.96,0.0,2021-01-01
12014,121,14,,29.46,27.94,0.0,2021-01-01
12015,121,15,,30.0,28.28,0.0,2021-01-01
12016,121,16,,29.7,31.04,0.0,2021-01-01
12017,121,17,,29.88,31.96,0.0,2021-01-01
12018,121,18,,32.13,31.07,0.0,2021-01-01
12019,121,19,,31.17,31.29,0.0,2021-01-01
12020,121,20,,32.06,31.92,0.0,2021-01-01
12021,121,21,,30.49,31.63,0.0,2021-01-01
12022,121,22,,31.83,29.69,0.0,2021-01-01
12023,121,23,,29.81,29.79,0.0,2021-01-01
12024,121,24,,31.48,32.97,0.0,2021-01-01
12025,121,25,,29.91,28.67,0.0,2021-01-01
12026,121,1,,32.46,32.95,0.0,2022-01-01
12027,121,2,,31.71,31.86,0.0,2022-01-01
12028,121,3,,31.06,30.84,0.0,2022-01-01
12029,121,4,,31.85,32.7,0.0,2022-01-01
12030,121,5,,34.28,31.96,0.0,2022-01-01
12031,121,6,,31.76,32.41,0.0,2022-01-01
12032,121,7,,30.48,32.45,0.0,2022-01-01
12033,121,8,,31.67,32.77,0.0,2022-01-01
12034,121,9,,32.74,32.04,0.0,2022-01-01
12035,121,10,,32.23,30.45,0.0,2022-01-01
12036,121,11,,30.97,33.08,0.0,2022-01-01
12037,121,12,,32.71,32.31,0.0,2022-01-01
12038,121,13,,31.21,32.64,0.0,2022-01-01
12039,121,14,,31.88,33.32,0.0,2022-01-01
12040,121,15,,31.67,33.79,0.0,2022-01-01
12041,121,16,,32.57,32.62,0.0,2022-01-01
12042,121,17,,31.95,33.94,0.0,2022-01-01
12043,121,18,,33.44,33.43,0.0,2022-01-01
12044,121,19,,34.01,33.44,0.0,2022-01-01
12045,121,20,,33.5,32.33,0.0,2022-01-01
12046,121,21,,32.72,34.13,0.0,2022-01-01
12047,121,22,,34.49,34.54,0.0,2022-01-01
12048,121,23,,32.31,32.33,0.0,2022-01-01
12049,121,24,,34.27,36.01,0.0,2022-01-01
12050,121,25,,31.77,33.78,0.0,2022-01-01
12051,121,1,,32.33,31.96,0.0,2023-01-01
12052,121,2,,32.41,34.15,0.0,2023-01-01
12053,121,3,,29.97,28.05,0.0,2023-01-01
12054,121,4,,32.06,33.33,0.0,2023-01-01
12055,121,5,,33.37,33.36,0.0,2023-01-01
12056,121,6,,31.85,31.61,0.0,2023-01-01
12057,121,7,,30.0,28.82,0.0,2023-01-01
12058,121,8,,32.2,30.28,0.0,2023-01-01
12059,121,9,,31.96,32.56,0.0,2023-01-01
12060,121,10,,32.38,34.59,0.0,2023-01-01
12061,121,11,,31.07,31.25,0.0,2023-01-01
12062,121,12,,31.22,30.25,0.0,2023-01-01
12063,121,13,,30.5,28.53,0.0,2023-01-01
12064,121,14,,31.21,30.44,0.0,2023-01-01
12065,121,15,,31.66,32.02,0.0,2023-01-01
12066,121,16,,32.35,31.86,0.0,2023-01-01
12067,121,17,,31.23,31.41,0.0,2023-01-01
12068,121,18,,33.52,35.4,0.0,2023-01-01
12069,121,19,,33.62,32.78,0.0,2023-01-01
12070,121,20,,34.01,33.98,0.0,2023-01-01
12071,121,21,,31.87,30.32,0.0,2023-01-01
12072,121,22,,33.54,31.41,0.0,2023-01-01
12073,121,23,,32.12,30.98,0.0,2023-01-01
12074,121,24,,33.2,33.62,0.0,2023-01-01
12075,121,25,,31.9,31.08,0.0,2023-01-01
12076,121,1,,32.24,32.85,0.0,2024-01-01
12077,121,2,,32.19,31.29,0.0,2024-01-01
12078,121,3,,30.45,30.08,0.0,2024-01-01
12079,121,4,,31.54,29.54,0.0,2024-01-01
12080,121,5,,33.17,34.89,0.0,2024-01-01
12081,121,6,,32.09,30.32,0.0,2024-01-01
12082,121,7,,29.8,28.14,0.0,2024-01-01
12083,121,8,,31.83,30.67,0.0,2024-01-01
12084,121,9,,31.98,29.77,0.0,2024-01-01
12085,121,10,,31.92,33.65,0.0,2024-01-01
12086,121,11,,29.83,31.36,0.0,2024-01-01
12087,121,12,,32.18,32.34,0.0,2024-01-01
12088,121,13,,30.12,30.38,0.0,2024-01-01
12089,121,14,,31.41,33.31,0.0,2024-01-01
12090,121,15,,31.71,33.04,0.0,2024-01-01
12091,121,16,,31.79,30.85,0.0,2024-01-01
12092,121,17,,31.65,33.33,0.0,2024-01-01
12093,121,18,,33.39,32.65,0.0,2024-01-01
12094,121,19,,34.16,33.37,0.0,2024-01-01
12095,121,20,,34.03,32.5,0.0,2024-01-01
12096,121,21,,32.02,32.54,0.0,2024-01-01
12097,121,22,,33.04,31.02,0.0,2024-01-01
12098,121,23,,31.39,32.08,0.0,2024-01-01
12099,121,24,,33.36,32.29,0.0,2024-01-01
12100,121,25,,31.75,33.76,0.0,2024-01-01
12101,122,1,,29.55,30.15,0.0,2021-01-01
12102,122,2,,30.49,30.67,0.0,2021-01-01
12103,122,3,,29.33,29.73,0.0,2021-01-01
12104,122,4,,30.21,31.44,0.0,2021-01-01
12105,122,5,,31.42,31.68,0.0,2021-01-01
12106,122,6,,30.14,28.54,0.0,2021-01-01
12107,122,7,,28.75,29.84,0.0,2021-01-01
12108,122,8,,29.45,29.09,0.0,2021-01-01
12109,122,9,,29.57,28.23,0.0,2021-01-01
12110,122,10,,30.02,28.04,0.0,2021-01-01
12111,122,11,,28.71,26.8,0.0,2021-01-01
12112,122,12,,30.51,32.15,0.0,2021-01-01
12113,122,13,,28.47,26.74,0.0,2021-01-01
12114,122,14,,29.7,27.74,0.0,2021-01-01
12115,122,15,,30.28,30.59,0.0,2021-01-01
12116,122,16,,30.05,31.53,0.0,2021-01-01
12117,122,17,,30.37,29.98,0.0,2021-01-01
12118,122,18,,31.94,31.68,0.0,2021-01-01
12119,122,19,,31.96,30.4,0.0,2021-01-01
12120,122,20,,31.55,30.45,0.0,2021-01-01
12121,122,21,,29.6,29.24,0.0,2021-01-01
12122,122,22,,32.09,31.62,0.0,2021-01-01
12123,122,23,,30.58,29.73,0.0,2021-01-01
12124,122,24,,32.37,30.98,0.0,2021-01-01
12125,122,25,,29.78,28.38,0.0,2021-01-01
12126,122,1,,31.76,30.24,0.0,2022-01-01
12127,122,2,,32.26,30.91,0.0,2022-01-01
12128,122,3,,30.3,29.31,0.0,2022-01-01
12129,122,4,,32.33,32.01,0.0,2022-01-01
12130,122,5,,33.56,31.51,0.0,2022-01-01
12131,122,6,,32.39,33.32,0.0,2022-01-01
12132,122,7,,30.77,30.89,0.0,2022-01-01
12133,122,8,,31.77,31.7,0.0,2022-01-01
12134,122,9,,32.39,33.62,0.0,2022-01-01
12135,122,10,,31.9,32.7,0.0,2022-01-01
12136,122,11,,30.8,31.83,0.0,2022-01-01
12137,122,12,,32.34,33.47,0.0,2022-01-01
12138,122,13,,30.4,29.64,0.0,2022-01-01
12139,122,14,,31.8,31.56,0.0,2022-01-01
12140,122,15,,32.05,32.8,0.0,2022-01-01
12141,122,16,,32.19,32.55,0.0,2022-01-01
12142,122,17,,32.27,31.24,0.0,2022-01-01
12143,122,18,,33.65,32.31,0.0,2022-01-01
12144,122,19,,34.41,32.47,0.0,2022-01-01
12145,122,20,,33.78,32.74,0.0,2022-01-01
12146,122,21,,32.22,34.13,0.0,2022-01-01
12147,122,22,,34.54,32.63,0.0,2022-01-01
12148,122,23,,32.15,30.07,0.0,2022-01-01
12149,122,24,,34.42,33.82,0.0,2022-01-01
12150,122,25,,31.73,31.66,0.0,2022-01-01
12151,122,1,,31.72,33.69,0.0,2023-01-01
12152,122,2,,31.21,33.18,0.0,2023-01-01
12153,122,3,,30.2,28.7,0.0,2023-01-01
12154,122,4,,32.11,32.21,0.0,2023-01-01
12155,122,5,,34.24,34.44,0.0,2023-01-01
12156,122,6,,31.81,30.5,0.0,2023-01-01
12157,122,7,,31.08,31.8,0.0,2023-01-01
12158,122,8,,31.93,33.23,0.0,2023-01-01
12159,122,9,,31.29,32.9,0.0,2023-01-01
12160,122,10,,31.8,33.15,0.0,2023-01-01
12161,122,11,,30.79,30.58,0.0,2023-01-01
12162,122,12,,32.14,33.13,0.0,2023-01-01
12163,122,13,,29.92,30.8,0.0,2023-01-01
12164,122,14,,31.81,33.32,0.0,2023-01-01
12165,122,15,,32.19,30.71,0.0,2023-01-01
12166,122,16,,31.19,29.86,0.0,2023-01-01
12167,122,17,,32.11,33.78,0.0,2023-01-01
12168,122,18,,33.98,35.51,0.0,2023-01-01
12169,122,19,,33.83,33.86,0.0,2023-01-01
12170,122,20,,34.34,32.32,0.0,2023-01-01
12171,122,21,,31.7,30.72,0.0,2023-01-01
12172,122,22,,33.2,33.69,0.0,2023-01-01
12173,122,23,,31.5,31.34,0.0,2023-01-01
12174,122,24,,33.22,32.71,0.0,2023-01-01
12175,122,25,,31.42,33.17,0.0,2023-01-01
12176,122,1,,31.68,33.01,0.0,2024-01-01
12177,122,2,,31.63,29.6,0.0,2024-01-01
12178,122,3,,30.62,28.68,0.0,2024-01-01
12179,122,4,,31.52,31.73,0.0,2024-01-01
12180,122,5,,33.92,35.81,0.0,2024-01-01
12181,122,6,,31.28,32.0,0.0,2024-01-01
12182,122,7,,30.35,31.49,0.0,2024-01-01
12183,122,8,,32.21,32.36,0.0,2024-01-01
12184,122,9,,31.38,32.69,0.0,2024-01-01
12185,122,10,,31.68,33.38,0.0,2024-01-01
12186,122,11,,30.46,32.32,0.0,2024-01-01
12187,122,12,,31.04,32.08,0.0,2024-01-01
12188,122,13,,30.2,30.91,0.0,2024-01-01
12189,122,14,,32.21,32.9,0.0,2024-01-01
12190,122,15,,31.96,30.43,0.0,2024-01-01
12191,122,16,,31.23,31.55,0.0,2024-01-01
12192,122,17,,31.56,29.84,0.0,2024-01-01
12193,122,18,,33.86,34.8,0.0,2024-01-01
12194,122,19,,33.0,30.91,0.0,2024-01-01
12195,122,20,,33.39,34.01,0.0,2024-01-01
12196,122,21,,32.15,31.86,0.0,2024-01-01
12197,122,22,,32.99,34.56,0.0,2024-01-01
12198,122,23,,31.18,31.78,0.0,2024-01-01
12199,122,24,,33.43,35.35,0.0,2024-01-01
12200,122,25,,31.91,29.68,0.0,2024-01-01
12201,123,1,,54.72,52.27,0.0,2021-01-01
12202,123,2,,54.52,53.75,0.0,2021-01-01
12203,123,3,,52.89,55.1,0.0,2021-01-01
12204,123,4,,54.09,53.64,0.0,2021-01-01
12205,123,5,,59.12,58.56,0.0,2021-01-01
12206,123,6,,55.04,57.19,0.0,2021-01-01
12207,123,7,,53.25,53.32,0.0,2021-01-01
12208,123,8,,56.03,52.39,0.0,2021-01-01
12209,123,9,,54.02,53.47,0.0,2021-01-01
12210,123,10,,54.25,52.1,0.0,2021-01-01
12211,123,11,,52.06,53.46,0.0,2021-01-01
12212,123,12,,54.83,57.4,0.0,2021-01-01
12213,123,13,,52.27,53.17,0.0,2021-01-01
12214,123,14,,54.37,50.67,0.0,2021-01-01
12215,123,15,,55.42,52.67,0.0,2021-01-01
12216,123,16,,55.43,56.91,0.0,2021-01-01
12217,123,17,,55.37,56.08,0.0,2021-01-01
12218,123,18,,59.2,55.68,0.0,2021-01-01
12219,123,19,,59.31,55.71,0.0,2021-01-01
12220,123,20,,58.29,61.74,0.0,2021-01-01
12221,123,21,,54.49,57.07,0.0,2021-01-01
12222,123,22,,58.52,61.48,0.0,2021-01-01
12223,123,23,,54.01,54.43,0.0,2021-01-01
12224,123,24,,57.57,53.69,0.0,2021-01-01
12225,123,25,,55.42,57.36,0.0,2021-01-01
12226,123,1,,59.41,61.3,0.0,2022-01-01
12227,123,2,,59.56,59.31,0.0,2022-01-01
12228,123,3,,56.15,58.28,0.0,2022-01-01
12229,123,4,,59.24,56.75,0.0,2022-01-01
12230,123,5,,62.22,59.45,0.0,2022-01-01
12231,123,6,,59.51,57.4,0.0,2022-01-01
12232,123,7,,56.77,58.64,0.0,2022-01-01
12233,123,8,,60.01,59.45,0.0,2022-01-01
12234,123,9,,59.73,61.1,0.0,2022-01-01
12235,123,10,,57.69,56.81,0.0,2022-01-01
12236,123,11,,56.26,53.26,0.0,2022-01-01
12237,123,12,,58.7,55.55,0.0,2022-01-01
12238,123,13,,57.25,56.14,0.0,2022-01-01
